,won,goals,shots,hits,pim,C,D,LW,RW,p_away,p_home
2967,False,2,44,49,2,-3.0,-3.0,-1.0,-4.0,0,1
2968,True,4,30,10,8,1.0,0.0,3.0,1.0,1,0
2969,False,2,22,21,18,-2.0,-3.0,1.0,-1.0,0,1
2970,False,1,26,24,6,-2.0,-4.0,-2.0,-3.0,1,0
2971,True,4,37,29,6,4.0,4.0,1.0,0.0,0,1
2972,False,0,32,26,4,-7.0,-10.0,-4.0,-4.0,1,0
2973,True,6,31,33,6,8.0,10.0,5.0,2.0,0,1
2974,False,1,37,41,8,1.0,2.0,1.0,1.0,1,0
2975,True,2,27,22,4,-2.0,-2.0,0.0,-1.0,0,1
2976,False,2,40,40,14,-1.0,-2.0,-2.0,0.0,1,0
2977,True,3,43,26,4,0.0,3.0,1.0,0.0,0,1
2978,True,4,26,19,6,3.0,4.0,0.0,3.0,1,0
2979,False,1,43,21,8,-4.0,-4.0,-1.0,-1.0,0,1
2980,False,1,27,19,6,0.0,0.0,0.0,0.0,1,0
2981,True,2,23,15,10,0.0,0.0,0.0,0.0,0,1
2982,True,2,24,22,14,0.0,2.0,-1.0,2.0,1,0
2983,False,1,22,23,10,0.0,-2.0,-1.0,0.0,0,1
2984,False,1,29,29,32,-2.0,-6.0,-2.0,-5.0,1,0
2985,True,6,29,16,20,3.0,6.0,3.0,2.0,0,1
2986,True,2,38,18,2,2.0,4.0,2.0,2.0,1,0
2987,False,0,28,34,2,-3.0,-4.0,-2.0,-1.0,0,1
2988,False,2,26,16,8,-5.0,-3.0,-4.0,1.0,1,0
2989,True,5,32,21,10,3.0,4.0,3.0,0.0,0,1
2990,False,3,34,37,17,-3.0,-6.0,-2.0,-3.0,1,0
2991,True,4,33,39,19,3.0,5.0,5.0,0.0,0,1
2992,True,1,18,36,6,1.0,2.0,0.0,1.0,1,0
2993,False,0,31,37,10,-1.0,-2.0,0.0,-1.0,0,1
2994,True,5,21,27,8,3.0,6.0,6.0,0.0,1,0
2995,False,2,29,35,10,-4.0,-7.0,-3.0,-2.0,0,1
2996,True,3,26,29,11,1.0,2.0,1.0,0.0,1,0
2997,False,1,27,26,9,-3.0,-1.0,0.0,-2.0,0,1
2998,False,0,29,33,25,-4.0,-4.0,-2.0,-1.0,1,0
2999,True,2,34,27,27,6.0,4.0,0.0,0.0,0,1
3000,False,2,20,26,4,-1.0,-2.0,-2.0,0.0,1,0
3001,True,3,25,34,4,1.0,2.0,1.0,1.0,0,1
3002,True,4,25,37,16,1.0,2.0,1.0,1.0,1,0
3003,False,4,29,37,10,-2.0,-2.0,-1.0,0.0,0,1
3004,True,5,30,21,6,6.0,8.0,3.0,3.0,1,0
3005,False,1,16,25,6,-4.0,-8.0,-4.0,-4.0,0,1
3006,True,5,27,38,10,4.0,6.0,1.0,3.0,1,0
3007,False,2,33,25,2,-3.0,-6.0,-4.0,-3.0,0,1
3008,True,4,22,16,15,3.0,5.0,1.0,1.0,1,0
3009,False,1,34,8,13,-2.0,-4.0,-2.0,-4.0,0,1
3010,False,2,20,18,4,-1.0,-2.0,-2.0,1.0,1,0
3011,True,3,24,20,6,3.0,2.0,-2.0,1.0,0,1
3012,True,4,39,25,8,3.0,6.0,5.0,1.0,1,0
3013,False,1,30,35,8,-3.0,-6.0,-3.0,-4.0,0,1
3014,True,3,26,20,2,0.0,0.0,0.0,0.0,1,0
3015,False,3,28,21,6,0.0,0.0,-1.0,2.0,0,1
3016,True,2,16,18,10,0.0,0.0,0.0,0.0,1,0
3017,False,1,38,37,10,0.0,0.0,0.0,0.0,0,1
3018,False,0,40,34,6,-7.0,-8.0,-3.0,-1.0,1,0
3019,True,5,23,26,14,7.0,8.0,3.0,1.0,0,1
3020,False,2,23,23,6,-2.0,-7.0,-6.0,-1.0,1,0
3021,True,5,25,19,6,-1.0,6.0,2.0,8.0,0,1
3022,False,1,34,30,4,-5.0,-8.0,-4.0,-3.0,1,0
3023,True,4,17,19,6,7.0,8.0,1.0,4.0,0,1
3024,False,3,25,23,18,-1.0,-2.0,-2.0,-1.0,1,0
3025,True,5,25,20,4,2.0,2.0,1.0,0.0,0,1
3026,True,3,30,16,8,1.0,2.0,1.0,1.0,1,0
3027,False,3,20,26,10,1.0,-2.0,-2.0,-2.0,0,1
3028,False,2,42,29,7,3.0,2.0,1.0,0.0,1,0
3029,True,2,31,24,11,-2.0,-2.0,-2.0,1.0,0,1
3030,False,2,32,50,4,0.0,-2.0,-2.0,-2.0,1,0
3031,True,4,25,52,4,3.0,2.0,-1.0,1.0,0,1
3032,False,1,18,40,4,-2.0,-2.0,0.0,-1.0,1,0
3033,True,3,30,24,6,0.0,2.0,1.0,2.0,0,1
3034,True,4,32,21,6,3.0,4.0,1.0,2.0,1,0
3035,False,3,27,35,4,-1.0,-4.0,-3.0,-2.0,0,1
3036,True,4,36,7,13,2.0,4.0,3.0,3.0,1,0
3037,False,3,38,20,13,-7.0,-4.0,1.0,-1.0,0,1
3038,False,3,25,26,27,1.0,0.0,0.0,-2.0,1,0
3039,True,5,41,23,8,-1.0,0.0,2.0,-1.0,0,1
3040,False,2,32,16,2,-2.0,-4.0,-3.0,-1.0,1,0
3041,True,3,23,20,4,4.0,4.0,1.0,1.0,0,1
3042,True,1,36,26,2,1.0,2.0,0.0,1.0,1,0
3043,False,0,19,28,8,-2.0,-2.0,0.0,0.0,0,1
3044,True,3,34,27,0,2.0,4.0,2.0,2.0,1,0
3045,False,1,35,31,6,-3.0,-5.0,-2.0,-1.0,0,1
3046,False,2,28,31,21,-3.0,-5.0,1.0,-2.0,1,0
3047,True,3,33,12,25,2.0,4.0,1.0,2.0,0,1
3048,True,5,36,31,9,0.0,2.0,1.0,2.0,1,0
3049,False,3,35,37,13,-4.0,-2.0,-1.0,1.0,0,1
3050,True,3,26,23,10,4.0,2.0,0.0,-1.0,1,0
3051,False,1,23,35,12,-1.0,-2.0,0.0,-2.0,0,1
3052,False,2,38,53,8,-5.0,-5.0,-4.0,-2.0,1,0
3053,True,5,32,41,14,6.0,6.0,1.0,2.0,0,1
3054,False,1,41,21,20,-3.0,-6.0,-2.0,-3.0,1,0
3055,True,4,33,15,24,2.0,6.0,1.0,6.0,0,1
3056,False,1,32,16,8,-3.0,-2.0,-2.0,1.0,1,0
3057,True,3,32,24,6,1.0,2.0,1.0,1.0,0,1
3058,False,0,30,31,28,-3.0,-7.0,-2.0,-3.0,1,0
3059,True,3,26,23,6,7.0,6.0,2.0,0.0,0,1
3060,True,6,26,36,10,7.0,8.0,1.0,4.0,1,0
3061,False,4,39,30,6,-7.0,-8.0,-4.0,-2.0,0,1
3062,False,2,28,40,7,-1.0,-2.0,-1.0,-1.0,1,0
3063,True,3,37,44,9,0.0,2.0,3.0,0.0,0,1
3064,True,4,21,13,11,6.0,8.0,4.0,2.0,1,0
3065,False,0,21,12,11,-7.0,-8.0,-2.0,-4.0,0,1
3066,False,2,18,27,4,-2.0,-2.0,-2.0,2.0,1,0
3067,True,3,28,22,2,2.0,2.0,0.0,-1.0,0,1
3068,True,4,30,22,15,6.0,6.0,3.0,0.0,1,0
3069,False,0,34,30,13,-4.0,-6.0,-3.0,-2.0,0,1
3070,True,4,30,17,4,4.0,4.0,-2.0,4.0,1,0
3071,False,2,29,20,4,-3.0,-4.0,-6.0,2.0,0,1
3072,True,2,30,35,6,4.0,4.0,1.0,1.0,1,0
3073,False,0,30,55,8,-2.0,-4.0,-2.0,-3.0,0,1
3074,False,2,36,34,6,-3.0,-3.0,-1.0,-4.0,1,0
3075,True,4,34,38,6,1.0,4.0,2.0,2.0,0,1
3076,False,0,14,19,11,-6.0,-4.0,0.0,-1.0,1,0
3077,True,3,43,23,7,4.0,4.0,1.0,1.0,0,1
3078,True,2,25,33,6,-3.0,-4.0,-2.0,-1.0,1,0
3079,False,2,36,27,8,3.0,4.0,2.0,1.0,0,1
3080,True,3,24,14,4,1.0,0.0,0.0,-1.0,1,0
3081,False,2,34,19,6,1.0,0.0,0.0,-1.0,0,1
3082,True,4,37,22,11,4.0,6.0,3.0,1.0,1,0
3083,False,2,19,30,17,-5.0,-4.0,-3.0,-4.0,0,1
3084,True,3,32,41,9,-2.0,0.0,1.0,1.0,1,0
3085,False,3,24,36,9,-1.0,1.0,0.0,0.0,0,1
3086,True,4,31,22,10,3.0,2.0,1.0,-2.0,1,0
3087,False,2,47,28,8,1.0,-2.0,-1.0,-2.0,0,1
3088,False,1,29,22,12,-3.0,-4.0,-2.0,0.0,1,0
3089,True,2,34,23,10,1.0,4.0,2.0,2.0,0,1
3090,True,2,44,18,4,-1.0,-2.0,-1.0,-1.0,1,0
3091,False,1,18,34,14,1.0,2.0,0.0,2.0,0,1
3092,False,1,47,38,10,-1.0,-2.0,-2.0,0.0,1,0
3093,True,4,20,46,16,2.0,2.0,1.0,0.0,0,1
3094,False,1,28,36,6,-3.0,-4.0,-2.0,-2.0,1,0
3095,True,3,30,35,4,2.0,4.0,1.0,4.0,0,1
3096,True,4,35,28,2,3.0,4.0,1.0,2.0,1,0
3097,False,2,36,40,4,-4.0,-4.0,-1.0,-1.0,0,1
3098,False,3,32,19,4,-1.0,-2.0,-1.0,-1.0,1,0
3099,True,4,24,20,6,1.0,2.0,3.0,-1.0,0,1
3100,False,3,33,19,4,-1.0,-6.0,-4.0,-5.0,1,0
3101,True,6,27,23,6,4.0,6.0,1.0,4.0,0,1
3102,True,2,15,25,4,3.0,2.0,0.0,0.0,1,0
3103,False,1,30,19,6,-3.0,-2.0,0.0,0.0,0,1
3104,False,2,24,17,21,-2.0,-2.0,-1.0,0.0,1,0
3105,True,5,47,22,13,1.0,2.0,1.0,1.0,0,1
3106,True,5,32,22,14,3.0,8.0,9.0,0.0,1,0
3107,False,1,24,24,2,-5.0,-8.0,-3.0,-4.0,0,1
3108,True,5,34,15,8,3.0,4.0,1.0,1.0,1,0
3109,False,2,36,11,6,-5.0,-4.0,-1.0,0.0,0,1
3110,False,1,21,27,11,-2.0,-4.0,-1.0,-2.0,1,0
3111,True,3,37,15,9,5.0,3.0,1.0,0.0,0,1
3112,True,5,34,25,8,4.0,6.0,2.0,3.0,1,0
3113,False,2,20,30,6,-3.0,-6.0,-2.0,-4.0,0,1
3114,False,1,34,23,4,-3.0,-2.0,0.0,0.0,1,0
3115,True,2,25,30,6,2.0,2.0,0.0,1.0,0,1
3116,True,4,35,27,7,-1.0,0.0,0.0,1.0,1,0
3117,False,4,30,36,9,-1.0,0.0,2.0,-1.0,0,1
3118,True,3,31,7,7,2.0,4.0,2.0,2.0,1,0
3119,False,1,33,23,11,-2.0,-4.0,-5.0,0.0,0,1
3120,False,1,17,17,14,-2.0,-2.0,-1.0,0.0,1,0
3121,True,4,29,23,6,2.0,2.0,0.0,0.0,0,1
3122,False,1,28,21,25,-1.0,-2.0,-1.0,-1.0,1,0
3123,True,2,26,25,13,0.0,2.0,1.0,1.0,0,1
3124,False,3,19,19,8,0.0,0.0,0.0,0.0,1,0
3125,True,4,29,21,6,0.0,0.0,0.0,0.0,0,1
3126,True,2,44,17,16,-1.0,0.0,1.0,0.0,1,0
3127,False,2,18,37,18,-1.0,0.0,1.0,0.0,0,1
3128,False,4,28,31,19,2.0,-2.0,-2.0,-2.0,1,0
3129,True,6,37,46,13,3.0,2.0,0.0,-1.0,0,1
3130,False,0,18,31,10,-3.0,-4.0,-1.0,-2.0,1,0
3131,True,5,34,17,8,2.0,4.0,2.0,2.0,0,1
3132,True,2,30,19,8,2.0,4.0,2.0,2.0,1,0
3133,False,0,28,22,6,-3.0,-4.0,-2.0,-2.0,0,1
3134,True,1,23,31,8,0.0,0.0,0.0,0.0,1,0
3135,False,1,35,18,4,0.0,0.0,0.0,0.0,0,1
3136,True,1,34,21,6,-1.0,0.0,1.0,0.0,1,0
3137,False,1,37,32,4,-1.0,0.0,0.0,1.0,0,1
3138,True,6,44,30,21,3.0,8.0,4.0,4.0,1,0
3139,False,1,24,40,29,-6.0,-8.0,-2.0,-4.0,0,1
3140,False,1,30,40,30,-4.0,-6.0,-2.0,-3.0,1,0
3141,True,4,31,31,18,3.0,6.0,1.0,5.0,0,1
3142,False,2,24,24,6,-2.0,-7.0,-5.0,-1.0,1,0
3143,True,5,29,16,6,8.0,6.0,3.0,-2.0,0,1
3144,True,6,25,16,11,4.0,2.0,-1.0,1.0,1,0
3145,False,4,27,17,13,-1.0,-2.0,-2.0,-2.0,0,1
3146,False,1,28,22,31,-4.0,-4.0,0.0,-2.0,1,0
3147,True,4,35,24,19,3.0,4.0,2.0,1.0,0,1
3148,False,4,35,27,12,1.0,-1.0,1.0,1.0,1,0
3149,True,4,33,30,6,-1.0,0.0,1.0,-1.0,0,1
3150,True,3,37,21,9,1.0,3.0,4.0,1.0,1,0
3151,False,2,15,33,9,0.0,-4.0,-3.0,-2.0,0,1
3152,True,4,33,18,4,2.0,4.0,1.0,3.0,1,0
3153,False,0,44,30,12,-4.0,-4.0,-1.0,-1.0,0,1
3154,False,3,33,30,13,-2.0,-4.0,-2.0,-2.0,1,0
3155,True,3,26,33,13,4.0,4.0,3.0,-1.0,0,1
3156,False,3,28,19,6,0.0,0.0,2.0,-2.0,1,0
3157,True,4,32,16,8,2.0,0.0,-2.0,-1.0,0,1
3158,True,9,37,28,16,10.0,12.0,5.0,3.0,1,0
3159,False,2,31,27,18,-7.0,-12.0,-5.0,-6.0,0,1
3160,False,0,21,23,13,-6.0,-10.0,-4.0,-5.0,1,0
3161,True,5,34,32,11,5.0,10.0,6.0,4.0,0,1
3162,False,2,30,30,2,-2.0,0.0,1.0,1.0,1,0
3163,True,2,46,22,2,2.0,0.0,-2.0,0.0,0,1
3164,True,5,22,23,19,8.0,8.0,0.0,4.0,1,0
3165,False,1,27,23,11,-5.0,-8.0,-4.0,-3.0,0,1
3166,False,2,26,40,10,-1.0,-2.0,1.0,-3.0,1,0
3167,True,4,32,35,8,0.0,2.0,2.0,1.0,0,1
3168,False,2,23,42,13,3.0,2.0,-2.0,2.0,1,0
3169,True,3,28,37,15,-3.0,-2.0,-1.0,1.0,0,1
3170,False,1,41,33,11,-3.0,-4.0,-2.0,0.0,1,0
3171,True,3,28,26,11,2.0,4.0,1.0,2.0,0,1
3172,False,2,31,27,8,1.0,0.0,1.0,-1.0,1,0
3173,True,3,37,27,4,0.0,-1.0,0.0,0.0,0,1
3174,True,4,32,26,27,0.0,2.0,2.0,1.0,1,0
3175,False,2,34,36,15,-1.0,-2.0,-1.0,-1.0,0,1
3176,False,2,44,26,11,-3.0,-3.0,-1.0,1.0,1,0
3177,True,4,39,38,9,0.0,1.0,3.0,1.0,0,1
3178,False,5,26,36,4,0.0,-2.0,-1.0,-1.0,1,0
3179,True,5,49,44,4,0.0,2.0,0.0,3.0,0,1
3180,True,4,23,29,4,0.0,2.0,3.0,-1.0,1,0
3181,False,3,28,43,10,-1.0,-2.0,-1.0,0.0,0,1
3182,False,2,34,24,6,-2.0,-2.0,0.0,-1.0,1,0
3183,True,3,28,24,6,0.0,2.0,0.0,3.0,0,1
3184,False,2,33,34,4,-9.0,-9.0,-2.0,-6.0,1,0
3185,True,5,23,22,8,6.0,10.0,7.0,2.0,0,1
3186,False,0,24,17,2,-2.0,-4.0,-3.0,-1.0,1,0
3187,True,3,43,15,8,3.0,4.0,2.0,1.0,0,1
3188,True,2,23,31,14,0.0,2.0,0.0,2.0,1,0
3189,False,1,34,43,16,0.0,-2.0,0.0,-2.0,0,1
3190,False,4,29,21,13,-6.0,-5.0,-3.0,-1.0,1,0
3191,True,6,34,25,15,3.0,6.0,3.0,2.0,0,1
3192,True,3,22,20,11,3.0,6.0,3.0,3.0,1,0
3193,False,1,40,20,7,-5.0,-6.0,-2.0,-2.0,0,1
3194,False,0,23,17,20,-5.0,-8.0,-5.0,-3.0,1,0
3195,True,4,23,18,24,4.0,8.0,6.0,2.0,0,1
3196,True,5,41,15,4,2.0,0.0,0.0,-2.0,1,0
3197,False,3,24,33,22,2.0,0.0,-1.0,-1.0,0,1
3198,True,3,25,31,2,2.0,4.0,2.0,2.0,1,0
3199,False,1,44,33,0,-7.0,-3.0,-1.0,0.0,0,1
3200,True,2,39,15,8,1.0,2.0,2.0,0.0,1,0
3201,False,1,33,21,6,-2.0,-2.0,-1.0,0.0,0,1
3202,False,2,25,12,6,-2.0,-4.0,0.0,-4.0,1,0
3203,True,4,24,24,10,3.0,4.0,1.0,2.0,0,1
3204,True,2,23,18,12,1.0,2.0,0.0,2.0,1,0
3205,False,1,24,30,10,1.0,-3.0,-1.0,-1.0,0,1
3206,True,4,43,47,4,2.0,4.0,1.0,3.0,1,0
3207,False,0,26,37,6,-3.0,-4.0,-1.0,-2.0,0,1
3208,False,3,36,27,50,2.0,4.0,3.0,2.0,1,0
3209,True,3,27,38,38,-4.0,-4.0,-1.0,-1.0,0,1
3210,True,3,38,30,12,3.0,2.0,0.0,0.0,1,0
3211,False,3,32,28,8,-2.0,-2.0,0.0,-1.0,0,1
3212,True,4,26,17,2,-1.0,0.0,0.0,1.0,1,0
3213,False,3,31,23,4,-1.0,0.0,1.0,0.0,0,1
3214,False,3,27,24,8,2.0,0.0,-1.0,-1.0,1,0
3215,True,4,26,22,10,-1.0,0.0,1.0,-1.0,0,1
3216,False,3,24,47,8,-6.0,-8.0,-5.0,-2.0,1,0
3217,True,6,35,44,6,4.0,8.0,1.0,7.0,0,1
3218,True,4,31,23,6,3.0,4.0,2.0,1.0,1,0
3219,False,1,25,28,12,-2.0,-4.0,-4.0,0.0,0,1
3220,True,3,33,13,34,0.0,0.0,0.0,0.0,1,0
3221,False,3,22,36,10,-2.0,0.0,1.0,1.0,0,1
3222,False,2,32,12,2,-1.0,0.0,1.0,0.0,1,0
3223,True,3,25,20,2,-1.0,0.0,0.0,1.0,0,1
3224,False,2,15,23,12,-4.0,-6.0,-2.0,-3.0,1,0
3225,True,4,29,23,10,3.0,6.0,1.0,5.0,0,1
3226,False,1,22,17,8,-3.0,-3.0,0.0,0.0,1,0
3227,True,2,29,20,0,1.0,3.0,0.0,1.0,0,1
3228,False,4,16,32,36,-1.0,-2.0,0.0,-3.0,1,0
3229,True,5,27,27,26,0.0,3.0,0.0,2.0,0,1
3230,True,4,29,27,10,1.0,4.0,1.0,4.0,1,0
3231,False,2,28,22,10,-2.0,-5.0,-3.0,0.0,0,1
3232,True,5,40,27,8,6.0,8.0,4.0,2.0,1,0
3233,False,2,18,41,14,-4.0,-8.0,-5.0,-3.0,0,1
3234,False,1,23,36,10,-2.0,-5.0,-1.0,-2.0,1,0
3235,True,4,19,20,10,3.0,4.0,3.0,0.0,0,1
3236,False,3,25,30,20,-2.0,-2.0,-4.0,2.0,1,0
3237,True,5,41,25,12,3.0,2.0,0.0,0.0,0,1
3238,True,6,33,15,9,6.0,6.0,5.0,-2.0,1,0
3239,False,2,40,7,7,-2.0,-6.0,-4.0,-4.0,0,1
3240,True,4,29,18,6,3.0,4.0,3.0,0.0,1,0
3241,False,1,35,24,8,-2.0,-4.0,-1.0,-3.0,0,1
3242,True,1,23,30,9,1.0,2.0,1.0,1.0,1,0
3243,False,0,36,10,13,-1.0,-2.0,0.0,-2.0,0,1
3244,False,0,35,26,29,-3.0,-4.0,-3.0,0.0,1,0
3245,True,3,17,36,15,2.0,4.0,2.0,2.0,0,1
3246,False,0,29,27,28,0.0,0.0,0.0,0.0,1,0
3247,True,2,39,24,18,0.0,0.0,0.0,0.0,0,1
3248,True,3,38,24,8,-1.0,-2.0,-1.0,-1.0,1,0
3249,False,3,33,23,6,2.0,2.0,2.0,-1.0,0,1
3250,True,3,31,20,6,-2.0,-2.0,0.0,-1.0,1,0
3251,False,2,16,35,16,2.0,2.0,1.0,0.0,0,1
3252,False,0,26,19,6,-2.0,-4.0,-2.0,-2.0,1,0
3253,True,2,29,11,4,2.0,4.0,2.0,2.0,0,1
3254,False,0,30,28,12,-1.0,-2.0,0.0,-1.0,1,0
3255,True,1,32,24,12,0.0,2.0,1.0,1.0,0,1
3256,True,3,41,36,16,-1.0,0.0,1.0,0.0,1,0
3257,False,3,28,38,4,1.0,0.0,0.0,-1.0,0,1
3258,True,5,35,21,8,0.0,2.0,2.0,1.0,1,0
3259,False,3,36,23,6,-2.0,-2.0,0.0,-1.0,0,1
3260,False,1,19,21,6,-3.0,-8.0,-3.0,-6.0,1,0
3261,True,5,36,16,10,4.0,8.0,2.0,6.0,0,1
3262,True,3,52,25,7,-1.0,2.0,1.0,3.0,1,0
3263,False,2,31,30,19,-1.0,-2.0,-1.0,-1.0,0,1
3264,True,3,45,16,4,0.0,-2.0,-1.0,-2.0,1,0
3265,False,2,29,27,12,2.0,2.0,1.0,0.0,0,1
3266,False,2,34,34,4,-4.0,-5.0,-1.0,-5.0,1,0
3267,True,6,31,39,6,3.0,6.0,2.0,3.0,0,1
3268,True,3,26,31,4,1.0,0.0,-2.0,1.0,1,0
3269,False,3,44,24,2,-1.0,0.0,2.0,-1.0,0,1
3270,True,4,29,9,8,4.0,4.0,1.0,1.0,1,0
3271,False,1,34,19,8,-5.0,-4.0,0.0,-2.0,0,1
3272,False,1,30,21,11,-3.0,-4.0,-3.0,-1.0,1,0
3273,True,4,25,23,11,1.0,4.0,2.0,3.0,0,1
3274,True,2,26,17,18,1.0,2.0,1.0,1.0,1,0
3275,False,1,36,23,14,-2.0,-2.0,1.0,-2.0,0,1
3276,False,1,32,11,9,-3.0,-4.0,0.0,-4.0,1,0
